EventName
UFC 61: Bitter Rivals
UFC Ultimate Fight Night 5
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale
UFC 60: Hughes vs. Gracie
UFC 59: Reality Check
UFC Ultimate Fight Night 4
UFC 58: USA vs. Canada
UFC 57: Liddell vs. Couture 3
UFC Ultimate Fight Night 3
UFC 56: Full Force
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale
UFC 55: Fury
UFC Ultimate Fight Night 2
UFC 54: Boiling Point
UFC Ultimate Fight Night
UFC 53: Heavy Hitters
UFC 52: Couture vs. Liddell
The Ultimate Fighter: Team Couture vs. Team Liddell Finale
UFC 51: Super Saturday
UFC 50: The War of '04
UFC 49: Unfinished Business
UFC 48: Payback
UFC 47: It's On!
UFC 46: Supernatural
UFC 45: Revolution
UFC 44: Undisputed
UFC 43: Meltdown
UFC 42: Sudden Impact
UFC 41: Onslaught
UFC 40: Vendetta
UFC 39: The Warriors Return
UFC 38: Brawl at the Hall
UFC 37.5: As Real As It Gets
UFC 37: High Impact
UFC 36: Worlds Collide
UFC 35: Throwdown
UFC 34: High Voltage
UFC 33: Victory in Vegas
UFC 32: Showdown in the Meadowlands
UFC 31: Locked and Loaded
UFC 30: Battle on the Boardwalk
UFC 29: Defense of the Belts
UFC 28: High Stakes
UFC 27: Ultimate Bad Boyz
UFC 26: Ultimate Field of Dreams
UFC 25: Ultimate Japan 3
UFC 24: First Defense
UFC 23: Ultimate Japan 2
UFC 22: Only One Can be Champion
UFC 21: Return of the Champions
UFC 20: Battle for the Gold
UFC 19: Ultimate Young Guns
UFC 18: The Road to the Heavyweight Title
UFC Brazil: Ultimate Brazil
UFC 17: Redemption
UFC 16: Battle in the Bayou
UFC Japan: Ultimate Japan
UFC 15: Collision Course
UFC 14: Showdown
UFC 13: The Ultimate Force
UFC 12: Judgement Day
